age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target
29,M,Shymkent,143249.87,employed,8,1787090.11,64,19.25,554039.84,3.8676,2,2,0,consumer,0
40,F,East Kazakhstan,750633.9,employed,19,6206708.35,35,9.52,3054020.42,4.0686,3,2,0,consumer,0
32,M,Karaganda,534401.86,employed,12,3688216.37,60,30.5,974869.49,1.8242,2,2,1,consumer,1
45,F,North Kazakhstan,80808.82,retired,15,171155.39,55,33.19,55387.8,0.6854,1,2,2,consumer,0
18,M,Pavlodar,267076.8,employed,0,2184469.54,40,9.14,238227.49,0.892,0,0,2,consumer,0
39,F,Atyrau,128467.87,employed,13,1126272.78,63,23.45,615924.58,4.7943,1,2,1,consumer,0
47,M,North Kazakhstan,198082.14,unemployed,19,1704792.01,40,19.03,402315.59,2.031,0,0,1,consumer,0
19,M,Almaty Region,386956.63,self_employed,2,3111824.92,57,30.77,1559610.87,4.0304,2,0,0,consumer,1
26,M,Almaty Region,173963.06,employed,1,679214.5,14,23.11,513134.43,2.9497,1,0,2,consumer,0
49,F,Almaty,407117.22,employed,26,4654976.77,40,17.93,4068261.49,9.9928,1,0,1,auto,0
41,M,Karaganda,2235960.35,employed,18,9432526.32,22,33.14,2383622.67,1.066,0,1,0,consumer,0
42,M,Atyrau,78033.03,retired,15,123585.99,39,32.4,90895.42,1.1648,1,0,2,consumer,0
80,F,Kyzylorda,186140.39,employed,45,2042699.93,72,16.95,1296920.81,6.9674,0,0,0,consumer,0
25,F,Atyrau,143082.42,employed,1,554956.8,26,39.39,92918.12,0.6494,2,1,0,consumer,0
38,F,East Kazakhstan,95851.06,employed,13,640625.07,37,24.45,479864.16,5.0063,2,0,0,consumer,0
44,F,Nur-Sultan,79083.83,retired,16,314979.63,27,44.95,204468.01,2.5854,2,0,0,consumer,0
43,M,Pavlodar,532373.97,employed,14,2824659.48,30,22.97,2214669.02,4.16,2,0,0,consumer,0
52,M,Kyzylorda,81647.92,self_employed,32,321119.04,26,9.25,61501.22,0.7532,3,0,1,consumer,0
41,F,North Kazakhstan,250150.54,employed,16,978117.09,16,20.33,576654.22,2.3052,3,0,1,consumer,1
50,F,Kyzylorda,77081.29,employed,25,215965.61,72,38.17,164165.84,2.1297,4,0,1,consumer,0
20,M,Karaganda,79508.18,student,1,469545.09,58,44.26,358021.75,4.5029,2,1,0,consumer,0
31,F,Nur-Sultan,78254.09,student,4,803102.68,72,20.32,621839.49,7.9463,3,1,0,consumer,0
42,M,Almaty,122787.17,employed,19,1770768.05,47,9.54,538562.13,4.3861,3,2,0,consumer,0
26,F,North Kazakhstan,1638340.16,employed,3,4318965.81,16,22.72,947447.95,0.5783,0,2,0,consumer,0
24,M,Shymkent,159032.77,employed,0,1167762.28,22,16.25,492833.97,3.0989,2,2,0,consumer,0
38,F,West Kazakhstan,79833.8,retired,16,402670.91,53,36.13,222056.67,2.7815,2,0,0,consumer,1
48,M,Shymkent,79984.0,employed,17,530555.45,52,27.67,211917.52,2.6495,0,1,2,consumer,0
48,M,Zhambyl,77928.43,employed,25,411693.98,37,28.63,224914.02,2.8861,2,2,0,consumer,0
35,M,Almaty,77022.78,employed,13,679908.72,65,26.46,79759.1,1.0355,1,0,0,consumer,0
43,F,Almaty Region,773728.18,employed,18,4189760.77,33,33.93,2376070.46,3.0709,3,2,2,consumer,0
50,F,Almaty,718826.97,employed,20,4214737.04,33,25.25,2832431.95,3.9403,1,0,2,consumer,0
20,F,Almaty,78265.6,employed,1,772044.04,67,27.78,284407.85,3.6338,0,2,2,consumer,0
26,M,Nur-Sultan,78175.88,unemployed,5,220072.87,19,32.48,25706.57,0.3288,2,0,0,consumer,0
35,F,Zhambyl,458559.79,employed,6,5340415.18,66,18.67,5137677.49,11.2039,2,1,2,auto,0
44,F,Almaty,333096.36,self_employed,24,1694435.97,17,18.48,1161180.07,3.486,1,0,0,consumer,0
18,F,Pavlodar,325036.5,employed,0,1310094.85,13,24.95,780985.73,2.4028,2,0,2,consumer,0
25,M,Almaty,83805.91,employed,0,359379.71,59,21.2,247555.01,2.9539,1,0,1,consumer,0
18,F,Almaty,201069.35,retired,1,929859.38,61,51.77,290523.97,1.4449,1,1,0,consumer,0
31,F,Turkistan,81090.87,employed,11,634791.32,59,13.67,417706.71,5.151,3,0,2,consumer,0
29,M,Almaty,80402.31,employed,1,392442.3,40,26.95,116239.54,1.4457,3,2,2,consumer,0
24,F,Almaty,192601.09,employed,0,1699773.87,42,13.02,1170810.54,6.0789,0,2,2,consumer,0
24,M,East Kazakhstan,79948.47,retired,0,129278.35,21,22.92,39446.05,0.4934,3,2,1,consumer,0
56,F,Akmola,119534.13,employed,36,1767266.88,59,22.01,1548830.24,12.9571,2,0,0,auto,0
42,M,Karaganda,539781.74,self_employed,19,5946094.17,43,8.77,1378544.8,2.5539,3,0,0,consumer,0
48,M,Kyzylorda,395597.22,unemployed,22,3234022.79,44,14.48,1559371.79,3.9418,4,2,1,consumer,0
18,F,Almaty,78074.83,retired,1,102705.37,33,38.45,68299.25,0.8748,2,0,0,consumer,1
35,M,East Kazakhstan,381936.12,self_employed,13,2348054.23,34,24.16,1206071.63,3.1578,4,0,0,consumer,1
53,M,Kyzylorda,81977.66,retired,30,361941.91,27,21.8,124837.71,1.5228,0,0,0,consumer,0
35,F,Kostanay,164460.73,unemployed,12,1497016.28,24,17.17,1025097.2,6.233,3,7,215,consumer,0
29,M,Karaganda,211974.83,employed,8,3305553.24,60,11.68,2977657.19,14.0472,1,0,0,auto,0
24,F,Atyrau,113737.58,employed,0,1553471.36,69,32.72,340796.75,2.9963,0,7,228,consumer,0
33,F,Akmola,79781.79,employed,9,725554.68,49,14.63,284465.9,3.5655,1,0,0,consumer,0
60,F,Turkistan,475402.31,self_employed,37,3188703.6,40,18.12,1118659.48,2.3531,0,0,2,consumer,1
19,M,North Kazakhstan,130441.22,employed,0,498643.61,23,29.44,174188.47,1.3354,2,0,0,consumer,0
35,M,Karaganda,77776.68,retired,15,191704.01,11,21.6,32525.17,0.4182,2,0,2,consumer,0
28,M,Almaty,102231.91,unemployed,4,1167879.45,34,23.52,909260.42,8.894,0,0,2,consumer,0
34,F,West Kazakhstan,138735.01,employed,4,1081777.58,66,30.97,108386.1,0.7812,0,0,2,consumer,0
35,M,Nur-Sultan,76880.16,retired,9,198843.16,49,30.79,162418.2,2.1126,1,0,0,consumer,0
62,M,West Kazakhstan,76861.91,self_employed,32,549125.14,30,32.53,410552.42,5.3414,0,1,0,consumer,0
38,F,Kostanay,78658.68,employed,9,536514.13,29,36.8,76911.8,0.9778,0,0,2,consumer,0
54,F,Nur-Sultan,524375.96,employed,28,3337783.2,38,34.13,2245610.26,4.2824,3,0,0,consumer,0
18,M,Nur-Sultan,113841.57,employed,0,1102132.89,58,13.42,769508.73,6.7594,0,2,1,consumer,0
33,F,Almaty,622632.74,employed,7,1535559.36,14,26.15,191388.66,0.3074,3,0,0,consumer,0
49,F,Almaty,86817.67,employed,25,487832.82,31,10.45,169287.8,1.9499,2,2,0,consumer,0
33,M,Nur-Sultan,160833.63,retired,10,914235.14,28,27.98,690504.07,4.2933,3,0,1,consumer,0
28,M,Zhambyl,156216.84,employed,0,1112548.71,72,32.83,263098.94,1.6842,3,0,0,consumer,0
40,F,Turkistan,230211.57,employed,13,1663017.58,27,26.68,1224206.0,5.3177,3,0,2,consumer,1
44,M,Kyzylorda,130505.51,self_employed,25,836482.36,17,31.38,334826.87,2.5656,0,1,0,consumer,0
25,M,Karaganda,132991.41,employed,2,935158.3,45,16.63,550399.49,4.1386,1,0,0,consumer,0
56,M,Aktobe,840452.04,employed,34,3295686.11,20,21.51,2259086.79,2.6879,0,2,0,consumer,0
33,M,Atyrau,82335.92,employed,9,1038627.23,61,19.07,266702.84,3.2392,1,0,0,consumer,0
18,F,Nur-Sultan,178752.11,employed,0,2172337.92,60,15.83,1496635.91,8.3726,3,2,1,consumer,0
30,F,Atyrau,523689.38,employed,8,4450215.39,49,23.23,3614270.05,6.9015,3,0,1,auto,0
33,F,Turkistan,680664.46,self_employed,12,3857716.92,43,25.4,1489807.34,2.1888,3,0,0,consumer,0
19,M,Kostanay,82408.22,retired,0,208883.97,32,28.05,81567.5,0.9898,1,0,1,consumer,0
53,F,Nur-Sultan,417737.07,employed,26,1311212.64,13,23.35,505593.87,1.2103,3,1,0,consumer,0
44,F,Almaty,80434.73,retired,19,99236.83,36,40.06,85454.32,1.0624,0,0,0,consumer,0
47,M,Karaganda,322827.7,self_employed,25,2226218.94,65,33.94,1012976.55,3.1378,0,0,0,consumer,1
43,F,Almaty,286360.83,employed,18,2966170.18,54,11.81,2402646.65,8.3902,2,0,0,auto,0
38,F,Almaty,118181.98,employed,12,924001.92,33,18.63,116803.39,0.9883,4,0,0,consumer,0
50,M,Kostanay,111674.95,employed,27,1034148.37,33,7.82,751480.07,6.7291,3,0,1,consumer,0
18,M,Shymkent,343442.09,employed,0,2464647.28,44,24.13,635220.51,1.8496,3,0,1,consumer,0
34,F,West Kazakhstan,146798.09,employed,12,1465412.03,48,19.51,985711.83,6.7147,2,1,0,consumer,0
43,M,Turkistan,81318.1,employed,16,483489.25,41,16.24,331104.82,4.0717,3,0,0,consumer,1
37,F,Almaty,609904.78,employed,15,2485905.72,26,32.34,466235.2,0.7644,1,0,2,consumer,0
53,M,Nur-Sultan,87223.1,employed,32,632029.87,41,37.81,475622.09,5.4529,2,1,2,consumer,0
43,M,Kyzylorda,349085.32,retired,20,3693785.76,61,46.93,3079771.28,8.8224,0,2,0,auto,0
51,F,Kostanay,87831.86,employed,23,846261.76,60,20.11,679367.71,7.7348,0,0,2,consumer,0
46,M,Almaty,232368.05,employed,22,2983672.92,37,10.55,2555963.29,10.9996,1,0,2,auto,0
57,M,Turkistan,119693.87,employed,34,1882293.79,71,15.43,298951.34,2.4976,1,0,0,consumer,0
41,M,Almaty Region,82179.18,retired,19,179588.82,64,31.3,94996.41,1.156,3,0,1,consumer,0
39,M,Almaty,79393.86,employed,16,565707.93,61,31.86,83610.02,1.0531,1,1,0,consumer,0
39,F,Almaty Region,773562.84,retired,16,4400178.81,37,39.35,3803631.19,4.917,1,0,2,auto,1
47,F,Nur-Sultan,373048.3,employed,22,2630720.66,18,21.96,787891.72,2.112,0,0,2,consumer,0
18,F,Atyrau,1008965.14,employed,0,4226273.31,24,25.22,2750273.52,2.7258,0,0,2,consumer,0
24,M,Atyrau,133414.45,employed,4,1236140.66,22,22.33,271238.54,2.033,0,0,1,consumer,0
30,F,Zhambyl,827017.7,self_employed,4,2709345.79,12,30.33,1224019.35,1.48,0,0,0,consumer,1
51,M,Nur-Sultan,133088.64,employed,30,967982.36,60,23.29,552939.96,4.1546,3,0,2,consumer,0
31,M,Nur-Sultan,335825.65,student,4,4373863.49,68,33.76,4263000.53,12.6941,1,0,0,auto,0
27,M,Nur-Sultan,252041.42,self_employed,2,1430288.71,15,11.35,1036519.55,4.1125,3,0,0,consumer,1
33,F,Almaty,179438.84,employed,7,3033086.93,72,17.8,2689766.76,14.9898,0,0,0,auto,0
39,M,Almaty,169271.17,employed,16,722092.17,36,42.07,142295.93,0.8406,3,1,0,consumer,0
50,M,North Kazakhstan,79002.56,employed,25,474350.17,48,15.76,76541.1,0.9688,0,7,165,consumer,0
19,F,Nur-Sultan,195288.82,employed,0,2124385.72,59,16.8,1508840.22,7.7262,3,0,0,consumer,0
41,M,West Kazakhstan,131025.56,employed,15,1314887.72,45,20.3,847355.9,6.4671,2,0,0,consumer,0
49,F,Zhambyl,76353.26,retired,22,231566.15,42,37.75,119549.31,1.5657,2,2,0,consumer,0
34,M,Almaty,317447.03,self_employed,11,2654173.18,46,19.77,1323920.31,4.1705,2,0,1,consumer,0
42,M,Pavlodar,81008.52,retired,19,308515.95,47,27.27,242216.66,2.99,1,1,0,consumer,0
38,M,Kyzylorda,156003.96,employed,18,1050337.11,25,7.65,321737.91,2.0624,2,1,1,consumer,0
33,F,Almaty Region,299638.2,employed,8,2514265.29,34,33.94,1787018.32,5.9639,0,2,1,consumer,0
37,M,Nur-Sultan,100416.13,employed,11,773705.57,42,21.13,283012.84,2.8184,1,2,0,consumer,0
44,F,Mangystau,107537.22,employed,21,738951.07,40,16.2,326974.33,3.0405,3,2,0,consumer,0
21,F,Zhambyl,555391.2,self_employed,0,4186579.58,18,23.47,583327.03,1.0503,2,0,2,consumer,0
49,F,Pavlodar,177898.58,employed,20,778050.32,16,9.63,567499.09,3.19,0,2,1,consumer,0
43,F,East Kazakhstan,243666.71,self_employed,15,2278908.65,35,6.51,1178385.07,4.836,0,0,2,consumer,0
46,M,Almaty,109451.15,retired,17,608424.35,23,28.35,340526.96,3.1112,2,2,1,consumer,0
43,F,Kyzylorda,212505.64,retired,18,635148.33,17,35.63,441342.67,2.0768,0,0,1,consumer,0
46,M,Pavlodar,249866.15,employed,22,2410595.57,35,23.69,2118098.24,8.4769,1,0,1,auto,0
41,M,Aktobe,243495.32,self_employed,18,2079997.04,69,25.63,321477.87,1.3203,2,0,2,consumer,0
34,F,Atyrau,76657.39,employed,5,509726.2,71,30.62,80102.41,1.0449,0,0,1,consumer,0
18,M,North Kazakhstan,78869.23,employed,2,268361.07,51,14.98,155851.85,1.9761,1,1,0,consumer,0
40,M,Nur-Sultan,114668.08,employed,21,713211.74,34,23.56,208815.14,1.821,0,2,0,consumer,0
37,M,Almaty Region,333560.08,employed,16,5881867.34,69,14.08,5119231.72,15.3472,2,2,2,auto,0
56,M,Almaty Region,176867.3,employed,29,1198671.45,23,8.22,342486.0,1.9364,2,0,2,consumer,0
41,M,Kostanay,196234.73,employed,16,1462778.66,37,21.35,203235.24,1.0357,2,0,0,consumer,0
40,M,Nur-Sultan,459400.63,employed,21,1720104.67,24,32.52,420849.11,0.9161,0,2,1,consumer,0
59,F,Atyrau,93959.45,retired,36,676141.69,55,33.92,460826.68,4.9045,1,1,1,consumer,0
65,F,Nur-Sultan,1388620.8,employed,43,9466213.87,40,16.84,6218112.2,4.4779,2,0,1,consumer,0
44,F,Almaty,314153.9,employed,19,2020935.94,29,23.1,352670.67,1.1226,1,0,2,consumer,0
43,F,Almaty,158360.18,self_employed,18,739776.91,30,32.63,541073.29,3.4167,1,1,0,consumer,0
50,F,West Kazakhstan,102564.69,employed,26,934492.83,49,26.42,386121.38,3.7646,0,2,0,consumer,0
48,M,Almaty,416200.77,employed,20,1704349.28,17,20.8,1027308.38,2.4683,1,0,1,consumer,0
38,F,Shymkent,147968.37,student,12,356928.45,11,25.12,256736.52,1.7351,0,7,139,consumer,0
25,M,Almaty,80875.99,student,0,92414.43,58,37.29,47168.42,0.5832,3,0,0,consumer,0
46,M,Pavlodar,83356.51,employed,23,385007.87,64,23.1,197175.71,2.3654,0,0,0,consumer,0
55,M,Almaty,196057.34,employed,35,2139207.98,41,11.12,233370.68,1.1903,2,11,336,consumer,0
51,M,Aktobe,88348.94,employed,26,678324.09,66,24.2,391015.17,4.4258,3,0,0,consumer,0
42,F,Almaty,858145.18,retired,19,5410051.14,32,39.24,4603851.77,5.3649,0,0,0,auto,0
28,F,Shymkent,239777.72,employed,4,1823386.31,29,43.54,1133227.94,4.7261,0,0,1,consumer,0
60,F,Turkistan,195869.31,self_employed,30,2725894.98,31,10.02,2320791.52,11.8486,2,0,2,auto,0
33,M,Kyzylorda,878175.46,employed,8,3279322.91,15,22.24,2595019.86,2.955,2,0,1,consumer,0
52,F,Zhambyl,180082.65,unemployed,30,2545542.9,57,20.02,2187003.08,12.1444,4,0,0,auto,0
33,M,Nur-Sultan,78269.17,retired,3,209772.11,71,19.61,144896.23,1.8512,1,2,0,consumer,1
42,F,Nur-Sultan,83086.52,retired,20,319557.59,29,43.06,205223.2,2.47,3,0,0,consumer,0
37,M,Pavlodar,100856.85,unemployed,12,1256797.46,59,23.51,504858.04,5.0056,4,0,0,consumer,0
33,M,North Kazakhstan,361835.44,retired,8,3559766.55,70,24.51,3040507.82,8.403,3,2,0,auto,0
18,F,Zhambyl,78550.35,retired,0,149646.85,38,52.12,54788.45,0.6975,4,2,0,consumer,0
24,F,Mangystau,820968.89,retired,6,4246852.56,37,46.31,3959781.7,4.8233,3,0,0,auto,1
28,M,East Kazakhstan,82750.73,employed,4,337345.76,26,11.15,58997.2,0.7129,0,1,0,consumer,0
36,M,Turkistan,75616.24,employed,13,142587.92,68,22.0,31103.65,0.4113,4,12,296,consumer,0
26,F,Aktobe,81547.34,employed,0,373450.71,52,32.77,57871.77,0.7097,2,0,0,consumer,1
39,M,Almaty,82171.13,student,18,661187.58,60,29.82,142227.79,1.7309,2,0,2,consumer,0
51,F,Almaty,515317.35,employed,30,3463961.85,58,29.72,2351424.49,4.5631,2,1,0,consumer,0
42,M,Zhambyl,321130.85,unemployed,21,2335244.3,32,27.48,465604.47,1.4499,2,0,0,consumer,0
23,F,Turkistan,315786.02,employed,0,2650388.93,67,23.41,2373448.82,7.516,3,2,0,auto,0
51,F,Almaty,477450.86,employed,31,3590920.4,60,30.0,2552548.41,5.3462,1,0,0,consumer,0
53,F,Almaty,295075.19,employed,31,1817645.18,41,24.2,1720141.66,5.8295,1,0,0,auto,0
29,F,Pavlodar,77723.68,retired,0,108229.16,25,18.89,94578.46,1.2168,1,0,0,consumer,0
20,F,Nur-Sultan,112474.88,employed,0,645269.44,45,29.27,363076.05,3.228,0,2,1,consumer,0
54,M,Aktobe,178925.94,employed,31,2231246.89,35,19.23,586875.48,3.28,0,7,231,consumer,0
32,F,Shymkent,483234.12,employed,12,4001445.59,60,30.46,672064.43,1.3908,2,0,1,consumer,0
35,M,Shymkent,832941.93,employed,11,3945756.86,20,21.37,3509155.71,4.213,3,0,0,auto,0
58,M,Mangystau,87813.34,employed,31,602981.54,70,31.34,61440.74,0.6997,0,2,1,consumer,0
39,F,Shymkent,300725.69,employed,12,2252059.8,33,33.9,1443444.93,4.7999,2,0,1,consumer,0
39,M,Almaty,103552.3,employed,9,869951.99,43,37.61,393788.55,3.8028,1,9,199,consumer,0
33,M,East Kazakhstan,80934.34,retired,10,70943.1,70,24.38,8771.31,0.1084,0,2,1,consumer,0
36,F,Zhambyl,126148.79,employed,8,1184049.01,58,17.33,862816.87,6.8396,2,2,0,consumer,0
54,M,Almaty Region,197304.74,self_employed,31,966023.27,20,13.94,607071.39,3.0768,2,2,0,consumer,0
22,F,Kyzylorda,312704.05,employed,0,4747942.66,45,15.74,4261589.99,13.6281,3,0,1,auto,0
34,F,Atyrau,199626.37,employed,10,1530228.16,33,28.68,1259622.03,6.3099,0,0,0,consumer,0
48,M,Shymkent,362685.06,unemployed,24,3116396.45,33,20.62,2708998.51,7.4693,2,2,2,auto,1
44,M,Nur-Sultan,83293.02,unemployed,19,1019247.39,72,28.48,553642.27,6.6468,0,1,0,consumer,0
39,M,Karaganda,79748.79,retired,14,182185.99,13,23.23,32902.58,0.4126,0,0,2,consumer,0
21,M,Atyrau,158660.89,employed,0,1047891.54,63,35.37,674529.79,4.2514,0,7,127,consumer,1
22,M,North Kazakhstan,261678.04,employed,1,1112973.38,19,13.06,340905.82,1.3028,4,2,0,consumer,0
47,M,Almaty Region,173678.77,employed,20,1329619.38,40,16.39,706246.36,4.0664,1,0,0,consumer,0
47,F,West Kazakhstan,993859.94,unemployed,22,4230251.67,15,19.29,3657963.64,3.6806,1,0,0,auto,0
18,M,Almaty,339527.11,employed,0,1709798.58,32,29.86,1014564.97,2.9882,0,2,0,consumer,0
40,M,Nur-Sultan,230372.8,employed,16,4233674.86,71,16.13,2067016.09,8.9724,1,0,0,consumer,0
45,F,Shymkent,282085.31,self_employed,19,3774658.05,57,12.72,1995155.05,7.0729,0,0,0,consumer,0
48,M,Turkistan,93308.7,employed,23,1062570.74,32,21.09,205801.88,2.2056,1,0,1,consumer,0
38,F,Turkistan,222071.13,employed,14,1755497.28,26,28.41,1375817.41,6.1954,2,2,0,consumer,1
78,F,West Kazakhstan,81147.74,student,46,141179.47,60,34.88,73626.31,0.9073,2,0,1,consumer,0
39,F,Karaganda,203048.45,unemployed,14,2499470.09,46,19.75,1916674.04,9.4394,2,1,0,consumer,0
42,M,Nur-Sultan,273736.71,employed,22,3711874.94,48,22.92,3254377.14,11.8887,0,5,179,auto,0
50,F,Almaty Region,404310.57,employed,22,1957980.05,20,17.48,1577620.0,3.902,0,0,0,consumer,0
38,F,Almaty Region,193256.91,self_employed,13,2933037.45,63,27.17,1477083.45,7.6431,2,0,0,consumer,0
60,M,Almaty,102938.96,self_employed,34,1061232.48,45,36.46,416925.75,4.0502,3,0,1,consumer,0
33,F,Atyrau,107773.29,self_employed,8,1363595.31,34,11.21,664347.15,6.1642,0,2,1,consumer,0
36,M,Mangystau,81375.22,employed,15,214244.3,51,25.6,78955.66,0.9703,0,2,2,consumer,1
36,F,Atyrau,131056.38,employed,9,1151719.35,63,22.51,602953.46,4.6007,0,0,0,consumer,0
38,F,East Kazakhstan,90869.85,employed,14,560730.3,29,25.94,223891.01,2.4638,2,0,0,consumer,0
64,F,Almaty,75924.35,employed,41,509424.45,71,19.14,115868.98,1.5261,2,2,2,consumer,0
44,F,Nur-Sultan,79942.37,employed,20,633934.94,45,36.81,286298.83,3.5813,2,0,2,consumer,1
50,F,Shymkent,80236.09,retired,22,210497.37,33,30.51,58896.16,0.734,1,1,0,consumer,1
32,F,East Kazakhstan,520373.39,employed,10,1886738.74,23,28.1,573047.39,1.1012,3,1,2,consumer,0
18,F,West Kazakhstan,244211.23,retired,0,982418.78,31,41.26,509214.25,2.0851,0,0,1,consumer,1
40,M,Almaty,148414.12,student,18,1070293.12,45,31.6,725473.74,4.8881,2,1,0,consumer,0
19,M,Shymkent,105569.46,employed,2,731448.64,39,17.76,118960.65,1.1268,0,0,0,consumer,1
47,F,Almaty,121609.37,employed,19,1237971.34,48,15.95,218624.91,1.7977,4,2,0,consumer,0
22,F,Aktobe,270338.12,unemployed,1,2722398.94,31,8.45,2445345.79,9.0455,3,0,0,auto,0
21,M,East Kazakhstan,1525693.45,self_employed,2,9292427.4,26,12.08,7626481.47,4.9987,2,0,1,auto,0
53,F,Almaty,83403.62,employed,30,497190.21,28,29.07,70527.74,0.8456,1,2,0,consumer,0
41,F,Almaty,230715.02,employed,14,2959683.45,50,18.86,1044763.88,4.5284,1,1,0,consumer,0
34,F,Akmola,84306.37,employed,11,707883.5,52,16.01,292920.26,3.4744,1,0,1,consumer,0
31,F,West Kazakhstan,149481.2,employed,8,1059889.04,68,31.34,116978.05,0.7826,2,0,0,consumer,0
30,M,Kostanay,350594.59,employed,0,2830025.58,68,19.67,741424.63,2.1148,1,10,250,consumer,0
36,M,Nur-Sultan,111311.54,self_employed,11,1188481.62,56,34.29,557474.39,5.0082,0,11,323,consumer,0
43,M,Karaganda,1311984.7,retired,15,4771813.02,24,50.04,4436672.56,3.3816,0,0,0,auto,0
18,M,Zhambyl,78420.46,unemployed,0,405038.89,28,18.26,154734.1,1.9731,2,0,0,consumer,0
33,F,Mangystau,82656.6,retired,9,169402.12,18,26.61,84998.09,1.0283,0,0,2,consumer,0
32,M,Akmola,85371.63,employed,5,787179.91,45,30.55,549333.33,6.4345,3,1,0,consumer,0
27,F,Almaty,360513.64,employed,5,1713583.87,14,24.32,206711.43,0.5734,0,0,2,consumer,0
61,F,Almaty,102938.89,employed,34,917354.61,56,32.2,250900.7,2.4374,0,2,1,consumer,1
55,M,West Kazakhstan,1613175.41,employed,33,10877317.74,20,16.97,7993189.42,4.9549,0,0,2,consumer,0
40,F,Almaty Region,192348.68,self_employed,11,3104394.93,64,24.68,1474280.25,7.6646,3,0,1,consumer,0
19,F,East Kazakhstan,1100087.31,employed,0,3590480.08,21,38.09,1465477.86,1.3321,2,0,0,consumer,0
40,M,Almaty,315845.89,student,13,854113.75,15,24.4,531942.72,1.6842,0,0,0,consumer,0
38,M,East Kazakhstan,77450.15,employed,12,578987.64,63,25.75,372590.46,4.8107,2,2,1,consumer,0
54,F,Nur-Sultan,373174.47,employed,27,2275247.51,13,22.2,1528079.29,4.0948,3,2,0,consumer,0
25,F,Karaganda,73943.13,employed,0,1382545.4,61,17.23,1021065.4,13.8086,0,0,0,consumer,1
43,F,North Kazakhstan,90517.64,employed,20,625303.55,19,16.28,457411.05,5.0532,3,0,0,consumer,0
43,F,Shymkent,99928.19,retired,17,381992.9,13,25.63,79809.03,0.7987,2,0,1,consumer,1
55,M,Atyrau,77511.46,self_employed,33,394737.59,49,20.61,95049.89,1.2263,1,0,1,consumer,0
59,M,Nur-Sultan,82104.25,employed,37,635930.57,47,30.13,488563.08,5.9504,0,0,0,consumer,0
30,M,Almaty,362633.1,employed,6,1992214.85,35,33.55,1393440.0,3.8426,2,3,124,consumer,0
26,F,Kyzylorda,142493.71,student,5,1378433.65,40,27.99,141917.65,0.996,2,1,0,consumer,1
29,F,Atyrau,83331.11,student,3,401548.56,72,11.05,237982.52,2.8558,0,0,2,consumer,0
53,M,Akmola,82076.28,employed,26,929379.44,52,18.06,404339.01,4.9263,0,2,2,consumer,0
31,M,Zhambyl,277093.3,employed,10,1080988.29,14,17.86,147083.03,0.5308,1,0,2,consumer,1
80,F,Karaganda,78448.17,employed,47,578628.55,53,27.99,138983.58,1.7716,2,1,0,consumer,1
52,F,Zhambyl,176842.26,unemployed,29,2406355.16,55,19.59,2227977.19,12.5986,0,2,2,auto,0
43,F,Aktobe,337558.75,employed,21,2797573.84,23,21.17,1934547.03,5.731,0,0,0,consumer,0
32,F,Almaty Region,82593.62,retired,7,452350.79,25,34.26,332333.38,4.0237,4,0,0,consumer,0
33,F,Turkistan,305013.74,employed,6,953255.3,12,19.37,603583.79,1.9789,0,0,0,consumer,0
52,M,Mangystau,574162.64,retired,29,3823391.32,24,44.64,3218920.01,5.6063,4,2,2,auto,0
44,M,Almaty,79277.33,employed,22,576193.53,58,21.23,342265.53,4.3173,3,6,172,consumer,0
54,F,Almaty,526371.44,employed,27,3488592.26,59,31.93,2310862.36,4.3902,0,1,2,consumer,0
47,F,Almaty,78396.52,retired,22,763594.53,60,15.17,201464.01,2.5698,4,8,232,consumer,0
40,M,Almaty Region,82667.94,employed,16,499571.97,45,29.0,261436.46,3.1625,2,2,1,consumer,0
52,F,Kostanay,127196.72,employed,26,532671.69,22,25.74,429621.54,3.3776,0,0,0,consumer,0
25,M,Akmola,1380056.79,employed,0,7292924.99,14,21.53,1518563.14,1.1004,0,0,1,consumer,0
43,M,Zhambyl,231619.21,employed,17,2436203.41,74,23.27,1732902.06,7.4817,0,2,0,consumer,0
25,F,Shymkent,128921.53,student,1,742279.18,52,43.99,355209.22,2.7552,0,0,2,consumer,0
39,M,Akmola,110610.05,unemployed,14,776430.83,35,26.42,382669.72,3.4596,6,0,0,consumer,0
29,F,Almaty,563955.56,retired,1,4907942.89,42,32.96,4846096.02,8.593,0,1,0,auto,0
41,F,Akmola,77658.73,employed,16,386178.49,50,30.72,143466.33,1.8474,0,0,0,consumer,0
38,M,Nur-Sultan,82314.89,employed,13,299511.78,37,19.24,231852.1,2.8166,4,1,0,consumer,0
