age,gender,region,monthly_income,employment_status,work_experience,loan_amount,loan_term,interest_rate,current_debt,debt_to_income,number_of_loans,overdue_count,max_days_overdue,loan_purpose,target
34,F,Сибирь,194307.31,employed,12,1600541.24,75,27.65,356126.92,1.8328,1,3,57,consumer,0
23,M,Юг России,272236.78,employed,12,511345.47,78,26.21,274135.93,1.007,8,3,67,auto,0
37,M,Урал,240716.42,self_employed,10,1872084.05,67,14.43,284647.07,1.1825,10,2,42,consumer,0
28,M,Москва,316986.33,employed,11,2129811.89,59,15.97,296668.96,0.9359,10,5,83,consumer,0
39,M,Москва,267660.82,employed,4,1827504.89,84,12.45,287248.3,1.0732,3,3,81,consumer,0
48,M,Москва,134596.84,employed,9,312005.46,35,22.3,290597.48,2.159,10,3,63,consumer,1
36,M,Москва,131044.05,employed,14,625053.69,69,11.15,290609.58,2.2176,14,3,126,consumer,0
33,F,Поволжье,277763.9,employed,5,507187.35,57,18.35,373128.7,1.3433,3,0,50,consumer,1
44,M,Центральный ФО,225769.74,employed,9,1640541.65,55,12.04,289329.68,1.2815,2,3,44,consumer,0
31,F,Поволжье,288452.04,retired,10,1740804.17,20,10.7,294443.83,1.0208,7,0,52,consumer,0
44,M,Москва,259548.38,employed,13,1713189.76,71,12.54,285062.53,1.0983,7,4,60,consumer,0
39,M,Центральный ФО,185239.79,employed,4,1221205.59,27,13.2,293449.75,1.5842,6,0,61,consumer,0
43,M,Москва,257624.31,employed,3,1687911.79,45,12.35,279511.11,1.085,6,4,65,consumer,0
36,M,Урал,311067.9,employed,2,2099161.3,26,17.48,282466.0,0.908,13,1,67,business,0
49,M,Центральный ФО,333959.48,employed,7,2212489.68,28,12.24,285930.55,0.8562,2,3,57,consumer,0
38,M,Москва,152124.77,employed,3,635111.76,84,12.33,282430.5,1.8566,2,3,83,consumer,0
46,M,Москва,232050.13,employed,11,1465463.61,63,14.46,298419.29,1.286,2,4,60,consumer,0
37,M,Юг России,313745.27,employed,3,2326790.38,84,12.95,260936.53,0.8317,3,0,67,consumer,0
45,F,Санкт-Петербург,138371.06,self_employed,17,897332.07,42,15.86,288142.88,2.0824,0,1,101,consumer,0
40,F,Санкт-Петербург,210701.34,employed,9,1227315.3,75,15.12,283529.5,1.3456,7,3,42,consumer,1
43,M,Центральный ФО,230953.79,employed,7,1665027.6,56,12.76,289285.49,1.2526,3,4,41,consumer,0
31,M,Урал,430814.69,employed,15,2101048.14,56,14.14,354140.44,0.822,14,4,51,consumer,1
32,M,Урал,441541.67,employed,18,2060907.38,59,14.05,366180.42,0.8293,14,4,49,consumer,1
47,M,Центральный ФО,233452.03,employed,7,1662915.92,52,12.64,301627.68,1.292,5,1,44,consumer,0
28,F,Санкт-Петербург,146618.29,employed,0,559304.94,66,15.31,302065.96,2.0602,2,7,174,consumer,0
38,F,Сибирь,153204.65,self_employed,11,640698.14,9,19.25,288292.05,1.8817,9,2,19,consumer,0
27,F,Дальний Восток,132419.41,employed,1,552675.55,35,26.87,287376.9,2.1702,13,3,59,auto,0
29,M,Урал,185785.32,employed,2,1658293.66,84,9.45,356485.05,1.9188,0,0,30,consumer,0
46,F,Санкт-Петербург,125803.22,employed,12,384060.82,56,20.18,297078.66,2.3614,5,1,51,consumer,0
31,M,Москва,205193.31,employed,7,1101279.93,44,12.65,273115.02,1.331,2,3,56,consumer,0
47,F,Сибирь,319641.91,employed,11,2328517.9,73,11.48,289284.52,0.905,1,2,42,consumer,0
29,F,Санкт-Петербург,299775.38,employed,8,1934408.11,38,12.83,314728.33,1.0499,3,1,50,consumer,1
38,M,Москва,260690.91,employed,18,1949826.68,35,11.2,444840.49,1.7064,10,1,24,consumer,1
41,F,Поволжье,256881.7,employed,10,1257024.99,62,19.55,421529.61,1.6409,2,0,33,consumer,0
43,F,Дальний Восток,227640.39,employed,19,1753438.4,73,13.11,292898.91,1.2867,10,3,25,consumer,0
32,M,Москва,223151.99,employed,0,1901096.99,83,12.34,218724.27,0.9802,17,1,37,consumer,0
45,F,Санкт-Петербург,242432.31,employed,7,1557447.65,37,16.27,295458.18,1.2187,8,2,60,consumer,1
39,M,Центральный ФО,196627.37,employed,3,1198099.98,29,13.94,274751.26,1.3973,8,0,59,consumer,0
28,M,Урал,179930.62,employed,1,1779397.24,84,9.96,354629.79,1.9709,3,3,33,consumer,0
40,M,Юг России,156440.93,self_employed,5,509986.7,77,11.9,282003.94,1.8026,8,0,52,consumer,0
30,M,Урал,294287.44,employed,16,2248598.13,25,12.57,270633.05,0.9196,10,0,70,business,0
31,F,Санкт-Петербург,131581.09,employed,18,328285.04,43,11.7,281582.98,2.14,8,0,42,consumer,0
28,M,Москва,201891.51,employed,6,1155866.75,43,12.51,286225.73,1.4177,0,1,60,consumer,0
38,F,Дальний Восток,271348.05,employed,14,2101719.62,57,12.29,282583.08,1.0414,3,4,51,consumer,0
38,M,Центральный ФО,234099.99,student,14,1677842.62,36,12.39,208955.83,0.8926,3,4,45,mortgage,1
40,F,Санкт-Петербург,259411.62,employed,0,1940543.09,62,15.76,288910.38,1.1137,6,2,93,consumer,0
32,F,Дальний Восток,241644.9,self_employed,0,1800997.97,34,12.67,283097.63,1.1715,16,2,42,auto,1
47,M,Центральный ФО,168686.78,employed,19,899525.7,72,17.08,283495.88,1.6806,0,1,62,consumer,0
32,F,Дальний Восток,240193.66,self_employed,0,1842593.69,36,13.2,283925.57,1.1821,16,4,43,auto,1
44,F,Санкт-Петербург,52499.15,employed,18,386852.38,41,15.6,154874.95,2.95,5,4,57,consumer,1
37,M,Центральный ФО,185809.69,employed,3,1178535.65,29,13.41,291511.75,1.5689,10,4,63,consumer,0
36,F,Дальний Восток,237132.32,employed,19,1586930.61,34,14.09,284156.98,1.1983,0,1,64,consumer,0
46,F,Сибирь,308272.68,employed,13,2173381.89,35,12.92,295212.23,0.9576,5,3,47,consumer,1
40,M,Москва,162105.25,employed,18,848631.71,46,12.79,272523.78,1.6811,2,0,67,consumer,0
31,F,Сибирь,250346.35,employed,3,1736462.46,65,10.51,291902.84,1.166,4,1,33,consumer,0
36,M,Юг России,298917.87,employed,2,1802715.75,65,14.17,463614.26,1.551,1,1,18,consumer,1
25,F,Санкт-Петербург,252313.66,employed,5,1809573.91,40,15.34,373304.56,1.4795,7,0,22,consumer,1
37,M,Москва,326024.84,employed,9,2210892.68,83,22.88,268486.6,0.8235,0,4,69,consumer,0
30,F,Поволжье,155193.9,employed,9,835310.94,34,17.46,301957.41,1.9457,3,1,49,business,0
41,M,Центральный ФО,201059.81,employed,8,1045338.96,36,15.8,281719.45,1.4012,3,8,282,consumer,0
35,M,Москва,152178.0,employed,5,649783.17,82,12.75,298585.8,1.9621,3,1,84,consumer,0
33,F,Поволжье,172511.33,employed,10,721781.18,26,19.18,299612.44,1.7368,0,3,63,business,0
30,M,Юг России,287777.82,employed,6,1988996.87,59,18.5,297472.52,1.0337,13,1,64,consumer,1
39,M,Центральный ФО,234250.22,employed,3,1372974.11,83,15.48,289556.14,1.2361,3,9,264,consumer,0
35,M,Урал,369434.12,employed,4,663436.33,21,19.21,269658.4,0.7299,6,4,63,consumer,1
42,F,Санкт-Петербург,188932.67,employed,8,1134545.83,33,12.94,281314.17,1.489,0,4,47,consumer,0
48,F,Сибирь,327986.79,employed,16,1456131.37,64,12.05,297103.85,0.9058,8,2,23,consumer,0
36,M,Урал,249317.63,employed,2,1524457.23,24,17.43,296942.23,1.191,9,3,59,business,0
47,M,Москва,19916.03,employed,3,177688.69,64,13.63,163888.09,8.2285,12,0,55,consumer,0
38,M,Юг России,286061.57,self_employed,7,377437.11,64,23.67,149342.57,0.5221,18,2,17,consumer,0
25,M,Урал,211214.55,employed,5,1449886.17,37,9.83,290177.04,1.3738,1,4,47,consumer,0
34,M,Москва,128211.91,employed,12,626775.0,73,11.69,294539.51,2.2973,14,2,124,consumer,0
24,F,Дальний Восток,288617.98,employed,6,1416078.32,40,23.12,290787.33,1.0075,14,3,66,consumer,1
32,M,Москва,157627.86,employed,14,772244.9,41,15.36,290426.18,1.8425,4,0,38,consumer,0
24,M,Юг России,290519.03,employed,2,2107982.26,36,9.86,276669.18,0.9523,17,0,66,consumer,1
43,F,Санкт-Петербург,123860.44,employed,0,430957.24,25,14.06,279776.38,2.2588,10,2,57,consumer,0
46,F,Дальний Восток,224580.97,employed,0,1503421.06,26,20.26,283887.08,1.2641,18,2,42,consumer,0
34,M,Урал,379786.83,employed,6,661696.25,21,20.8,284583.99,0.7493,7,4,62,consumer,1
33,F,Дальний Восток,212308.0,employed,3,1536258.87,54,12.38,284069.57,1.338,0,4,57,consumer,0
25,M,Москва,168619.45,employed,0,622600.31,35,9.56,292531.88,1.7349,12,4,62,refinance,0
32,F,Санкт-Петербург,304429.6,employed,11,2097265.83,36,11.82,278663.78,0.9154,2,1,51,consumer,1
36,M,Юг России,131777.07,self_employed,13,545450.06,77,21.78,297478.85,2.2574,14,1,42,consumer,0
43,M,Урал,266429.35,employed,4,1800608.29,28,18.01,286911.4,1.0769,4,0,50,business,0
52,M,Москва,340563.69,employed,16,1903050.61,69,21.78,224266.91,0.6585,4,3,45,consumer,0
20,F,Дальний Восток,281938.14,unemployed,7,1883224.55,50,13.87,297275.55,1.0544,18,4,51,consumer,0
37,F,Санкт-Петербург,238848.73,unemployed,11,1091401.19,36,22.13,231350.77,0.9686,10,0,14,consumer,1
32,M,Москва,210100.2,employed,3,1976888.51,84,12.36,219523.85,1.0448,17,3,38,consumer,0
40,M,Центральный ФО,105237.05,employed,18,1638519.6,58,29.37,424575.32,4.0344,7,3,30,consumer,1
42,F,Сибирь,243226.71,employed,5,1559926.44,73,12.3,278926.6,1.1468,1,8,271,consumer,0
34,M,Москва,136968.94,employed,12,672505.76,71,11.61,280367.13,2.0469,14,6,127,consumer,0
44,M,Москва,227213.19,employed,12,1475435.33,62,12.33,296752.58,1.306,2,2,61,consumer,0
39,M,Урал,275067.7,employed,8,708492.82,35,18.39,369798.32,1.3444,17,3,47,consumer,1
32,M,Юг России,129362.0,employed,0,306217.23,32,25.32,260822.5,2.0162,17,3,57,consumer,0
34,M,Урал,169964.13,employed,6,947059.68,72,13.05,274217.3,1.6134,3,3,65,consumer,0
41,M,Урал,171971.71,employed,7,777587.43,37,18.35,277498.05,1.6136,8,0,13,business,1
45,F,Сибирь,294766.7,employed,7,2346525.05,12,13.18,279350.53,0.9477,6,3,58,consumer,0
40,F,Дальний Восток,264997.18,employed,5,1789632.91,42,12.21,275345.27,1.039,0,0,41,consumer,0
39,M,Москва,159876.56,employed,6,651593.88,84,13.08,265162.09,1.6585,0,5,81,consumer,0
44,F,Сибирь,342016.87,employed,17,1348924.7,64,13.28,284743.4,0.8325,6,0,21,consumer,0
31,M,Юг России,115475.61,employed,3,517576.39,69,12.91,283311.28,2.4534,3,4,64,consumer,0
38,M,Юг России,311899.55,employed,2,2025586.92,66,14.11,421426.74,1.3512,0,1,16,consumer,1
43,F,Сибирь,232854.68,employed,7,1648928.77,74,12.75,292560.78,1.2564,4,6,271,consumer,0
42,F,Санкт-Петербург,205056.36,employed,7,1187935.07,34,12.31,302447.37,1.4749,0,1,43,consumer,0
41,M,Урал,292398.79,employed,17,2226293.45,27,24.63,281361.67,0.9622,17,2,44,business,0
46,F,Санкт-Петербург,128616.14,self_employed,16,804997.42,43,15.67,290786.92,2.2609,3,2,101,consumer,0
39,F,Сибирь,243571.03,employed,3,1860587.45,36,13.08,288501.01,1.1845,5,3,29,auto,1
39,F,Сибирь,231799.54,employed,9,1666191.3,29,24.88,277693.73,1.198,9,1,45,consumer,0
40,M,Юг России,402791.69,self_employed,13,1961000.7,76,21.38,279284.31,0.6934,11,2,46,consumer,0
32,F,Сибирь,229036.88,employed,4,1806304.41,64,12.14,284095.39,1.2404,6,2,34,consumer,0
32,F,Дальний Восток,126666.7,employed,17,326055.62,74,26.37,280013.85,2.2106,14,0,69,consumer,0
38,M,Урал,260157.32,employed,0,1754850.37,28,18.43,288985.14,1.1108,15,0,67,business,0
28,F,Поволжье,154456.24,employed,9,864269.91,35,18.45,295980.21,1.9163,2,1,48,business,0
41,F,Поволжье,137793.75,employed,18,423902.95,42,10.79,295175.01,2.1421,7,2,63,consumer,1
40,F,Санкт-Петербург,246622.47,employed,2,1848836.87,62,14.25,277196.03,1.124,5,1,92,consumer,0
44,M,Центральный ФО,211475.36,employed,12,1051585.54,37,15.71,174741.19,0.8263,0,3,37,consumer,1
35,M,Центральный ФО,357885.46,employed,4,2072544.46,36,28.25,274097.92,0.7659,8,3,14,consumer,0
26,F,Санкт-Петербург,300760.71,employed,3,2303609.32,53,10.25,283972.42,0.9442,11,3,46,consumer,0
41,M,Урал,275812.27,employed,3,1857586.45,56,21.28,217281.67,0.7878,3,8,289,consumer,1
43,M,Урал,315586.6,employed,13,2176415.19,27,12.63,288661.47,0.9147,10,1,61,business,0
38,M,Центральный ФО,237578.62,student,17,1783121.89,36,12.13,223209.41,0.9395,5,4,46,mortgage,1
42,M,Урал,207999.41,employed,15,837019.66,61,12.62,272378.58,1.3095,4,2,71,consumer,0
26,F,Санкт-Петербург,295042.06,employed,9,2360747.3,40,13.6,275471.37,0.9337,2,3,71,consumer,0
32,F,Дальний Восток,219100.69,employed,2,1406912.9,52,14.13,288302.09,1.3158,2,0,60,consumer,0
26,M,Москва,335271.46,employed,11,2378352.26,59,15.75,301117.98,0.8981,6,4,84,consumer,0
42,M,Урал,171042.78,employed,5,744719.44,37,19.3,280037.02,1.6372,7,1,13,business,1
29,M,Юг России,148372.76,employed,5,318808.01,84,12.38,279664.0,1.8849,1,1,51,consumer,0
33,F,Дальний Восток,332860.54,employed,19,2412786.46,75,12.59,268487.88,0.8066,11,2,59,consumer,0
38,F,Дальний Восток,278860.39,employed,8,1949620.73,13,12.49,282502.24,1.0131,3,4,63,consumer,0
45,M,Москва,230705.51,employed,10,1429577.81,67,11.03,298955.04,1.2958,5,1,60,consumer,0
43,F,Санкт-Петербург,359250.96,employed,11,1864787.4,27,25.56,276716.24,0.7703,5,3,69,consumer,0
43,F,Поволжье,196054.42,employed,5,894894.69,65,13.6,296740.5,1.5136,0,7,265,consumer,0
27,F,Сибирь,115869.98,employed,13,327252.28,58,10.06,296908.63,2.5624,4,0,51,consumer,1
46,F,Сибирь,225876.37,employed,5,1564644.04,73,13.0,273630.5,1.2114,0,8,273,consumer,0
36,M,Центральный ФО,187381.34,employed,1,1260350.78,27,14.34,277029.3,1.4784,7,2,60,consumer,0
41,M,Центральный ФО,235402.88,employed,6,1478822.12,84,14.77,287100.1,1.2196,2,8,265,consumer,0
34,M,Центральный ФО,329449.41,employed,6,2083042.8,34,28.9,278372.51,0.845,5,2,17,consumer,0
36,F,Сибирь,297753.57,employed,10,2018753.03,71,11.25,292014.35,0.9807,8,4,51,consumer,0
38,M,Москва,118550.75,employed,5,326333.59,64,12.29,273779.61,2.3094,2,3,85,auto,0
31,F,Сибирь,185179.55,employed,10,1667765.25,73,28.2,355520.08,1.9199,2,0,53,consumer,0
25,F,Дальний Восток,294966.2,employed,4,1912723.89,42,13.32,297940.11,1.0101,10,3,48,consumer,0
45,F,Поволжье,216154.55,employed,17,1817031.9,38,11.56,281980.22,1.3045,5,3,32,consumer,0
40,M,Москва,257237.28,employed,18,1791083.49,34,11.1,439268.4,1.7076,13,3,26,consumer,1
42,M,Юг России,290002.53,self_employed,8,370410.22,65,23.97,160914.97,0.5549,19,0,16,consumer,0
32,M,Москва,185828.98,employed,7,941515.26,45,20.38,293939.32,1.5818,2,4,41,consumer,0
35,M,Урал,459527.02,employed,14,1924681.62,65,20.78,230036.67,0.5006,20,2,48,consumer,1
33,M,Урал,380976.79,employed,6,694672.91,23,18.57,287272.99,0.754,7,1,62,consumer,1
38,F,Санкт-Петербург,258816.04,employed,0,1999612.57,63,15.45,280217.63,1.0827,5,1,95,consumer,0
41,M,Урал,146304.72,employed,2,637305.31,43,13.37,279793.8,1.9124,2,2,68,consumer,0
31,F,Санкт-Петербург,135258.67,employed,17,310382.12,41,11.88,274007.26,2.0258,8,0,43,consumer,0
36,M,Центральный ФО,320885.93,employed,8,2033682.61,36,13.15,371013.02,1.1562,4,0,21,consumer,1
36,F,Санкт-Петербург,162437.52,employed,10,769386.15,35,11.14,297043.39,1.8287,4,3,29,consumer,1
32,F,Дальний Восток,272482.06,employed,6,1906850.66,45,12.55,278433.52,1.0218,4,4,55,consumer,0
33,M,Урал,364865.89,employed,7,651978.95,24,18.96,301219.21,0.8256,4,0,59,consumer,1
37,F,Санкт-Петербург,368040.08,employed,13,1814436.45,66,24.83,281119.92,0.7638,1,0,51,consumer,0
41,M,Юг России,435942.96,employed,14,1879073.55,82,28.34,296508.95,0.6802,4,2,67,consumer,0
37,M,Центральный ФО,352268.28,employed,7,2080399.82,34,11.65,363786.91,1.0327,7,1,22,consumer,1
31,F,Сибирь,178931.48,employed,9,1815382.35,74,26.91,356349.06,1.9915,2,3,57,consumer,0
32,M,Урал,176403.06,employed,6,832620.92,46,16.25,293972.74,1.6665,14,0,43,consumer,0
44,M,Центральный ФО,192567.51,employed,5,1136132.66,39,15.51,283305.45,1.4712,3,9,282,consumer,0
29,F,Санкт-Петербург,261625.84,employed,7,1538878.31,50,16.97,294764.21,1.1267,3,2,44,consumer,1
33,F,Дальний Восток,245793.2,employed,13,1770309.05,52,13.23,302320.8,1.23,6,3,47,consumer,0
29,M,Юг России,116132.25,employed,3,533198.62,71,12.17,292976.73,2.5228,2,3,65,consumer,0
39,F,Санкт-Петербург,238871.29,employed,0,1992119.75,64,15.5,294019.48,1.2309,8,3,94,consumer,0
33,F,Дальний Восток,211583.93,employed,3,1561289.25,52,12.33,278006.16,1.3139,1,4,59,consumer,0
29,M,Урал,285658.82,employed,13,2236184.19,28,12.99,290133.57,1.0157,12,1,70,business,0
27,F,Дальний Восток,131848.46,employed,0,531942.76,36,28.16,300430.93,2.2786,12,0,63,auto,0
25,F,Санкт-Петербург,240619.97,employed,4,1838481.18,43,16.05,357286.61,1.4849,6,3,20,consumer,1
37,F,Дальний Восток,266934.83,employed,15,1980639.42,58,13.06,277503.56,1.0396,5,1,53,consumer,0
53,F,Сибирь,227753.94,employed,8,1969075.34,41,12.15,228460.67,1.0031,2,2,46,consumer,0
51,M,Москва,328410.43,employed,15,1850747.71,70,22.1,218046.38,0.6639,4,3,45,consumer,0
40,F,Сибирь,162774.97,self_employed,11,655601.69,12,18.25,291419.22,1.7903,9,2,19,consumer,0
36,M,Юг России,105291.14,self_employed,8,311179.22,75,12.56,300645.57,2.8553,18,0,44,auto,0
38,M,Центральный ФО,244714.64,student,14,1691855.93,36,12.95,224684.86,0.9181,7,1,43,mortgage,1
38,M,Москва,135245.12,employed,10,649513.54,69,11.35,296383.38,2.1914,12,3,127,consumer,0
38,F,Дальний Восток,269390.95,employed,15,2062052.57,57,13.08,277643.66,1.0306,7,2,51,consumer,0
37,M,Урал,357090.28,employed,5,655555.76,24,19.85,300612.26,0.8418,7,0,61,consumer,1
35,F,Дальний Восток,209848.34,employed,5,1484172.14,51,12.25,285637.11,1.3612,1,2,61,consumer,0
29,M,Москва,174140.66,employed,11,1582055.34,58,16.66,292022.06,1.6769,5,0,40,consumer,0
28,M,Урал,139168.6,employed,3,417290.95,84,27.27,291349.19,2.0935,19,0,54,consumer,0
37,F,Санкт-Петербург,240084.49,unemployed,10,1068068.06,36,22.92,225175.37,0.9379,8,3,11,consumer,1
42,M,Москва,296922.64,employed,13,2236842.49,69,12.99,329022.49,1.1081,10,4,48,consumer,0
47,F,Сибирь,291505.75,employed,11,2271479.38,76,12.23,289173.75,0.992,1,2,43,consumer,0
33,F,Дальний Восток,508182.9,employed,17,2433813.28,64,11.14,364470.45,0.7172,0,1,54,consumer,0
35,M,Урал,366954.15,employed,6,683057.98,21,19.63,283988.51,0.7739,5,2,59,consumer,1
27,F,Санкт-Петербург,139567.45,employed,17,293299.2,40,11.57,274438.42,1.9663,5,0,44,consumer,0
34,F,Поволжье,325497.0,employed,2,1625759.59,55,29.19,406288.15,1.2482,5,0,69,consumer,1
49,F,Дальний Восток,335945.23,employed,6,1531668.83,31,15.91,285463.46,0.8497,19,1,67,consumer,1
45,F,Сибирь,225231.65,employed,8,1559006.57,76,12.52,292020.52,1.2965,1,9,272,consumer,0
22,M,Юг России,274978.08,employed,2,2057324.78,38,9.86,300120.6,1.0914,17,3,64,consumer,1
44,M,Центральный ФО,212354.25,employed,10,1075269.24,36,16.12,187631.83,0.8836,3,2,38,consumer,1
51,M,Урал,328206.67,employed,9,962345.28,34,18.44,277137.57,0.8444,7,3,43,consumer,0
