loan_id,origination_date,region,currency,loan_type,loan_reason,gender,citizenship,interest_rate_pct,credit_amount_kzt,age,days_past_due,npl_90plus
KZ2026001662,2020-01-11,Karaganda,KZT,Credit card,Consumer credit,Female,Foreigner,32.7,615000,38,0,0
KZ2026001663,2020-07-28,Mangystau,KZT,Personal loan,Auto loan,Female,Local,28.7,3223000,33,0,0
KZ2026001664,2021-01-12,Almaty,KZT,Credit card,Consumer credit,Male,Local,9.2,618000,35,0,0
KZ2026001665,2019-10-10,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,26.8,1989000,31,0,0
KZ2026001666,2021-03-13,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,31.5,872000,52,0,0
KZ2026001667,2019-01-22,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,19.9,5684000,37,147,1
KZ2026001668,2019-05-28,Almaty,KZT,Personal loan,Consumer credit,Female,Local,31.4,637000,39,0,0
KZ2026001669,2019-04-15,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,38.2,362000,39,0,0
KZ2026001670,2020-10-21,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,10.0,2484000,26,0,0
KZ2026001671,2019-11-16,Akmola,KZT,Credit card,Consumer credit,Female,Local,33.1,70000,38,0,0
KZ2026001672,2019-01-19,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,39.7,4265000,49,0,0
KZ2026001673,2020-11-26,Kyzylorda,KZT,Credit card,Consumer credit,Male,Local,21.4,378000,53,0,0
KZ2026001674,2019-09-02,Almaty,KZT,Personal loan,Consumer credit,Male,Local,22.3,357000,24,0,0
KZ2026001675,2020-08-25,Mangystau,KZT,Personal loan,Auto loan,Female,Local,13.6,2610000,20,0,0
KZ2026001676,2020-05-02,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,32.9,299000,38,0,0
KZ2026001677,2019-04-09,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,33.3,1662000,49,0,0
KZ2026001678,2020-06-16,Atyrau,KZT,Credit card,Consumer credit,Male,Local,33.2,129000,41,0,0
KZ2026001679,2021-01-30,Turkistan,KZT,Credit card,Consumer credit,Female,Local,31.4,510000,44,0,0
KZ2026001680,2019-11-19,Zhambyl,KZT,Credit card,Consumer credit,Male,Local,17.7,278000,22,118,1
KZ2026001681,2021-01-05,Kyzylorda,RUB,Credit card,Consumer credit,Male,Local,42.7,346000,69,0,0
KZ2026001682,2019-08-27,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,19.3,2039000,18,0,0
KZ2026001683,2019-09-07,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,20.9,3178000,35,0,0
KZ2026001684,2019-06-01,Akmola,KZT,Credit card,Consumer credit,Female,Local,39.4,218000,18,0,0
KZ2026001685,2019-07-06,Almaty,EUR,Personal loan,Consumer credit,Male,Local,18.8,1718000,52,0,0
KZ2026001686,2019-07-31,Almaty,KZT,Credit card,Consumer credit,Male,Local,36.1,396000,54,0,0
KZ2026001687,2020-07-27,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,24.9,619000,39,0,0
KZ2026001688,2019-04-25,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,25.7,837000,20,0,0
KZ2026001689,2020-04-25,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,12.8,840000,41,0,0
KZ2026001690,2019-08-19,Almaty Region,KZT,Personal loan,Auto loan,Male,Local,15.1,4564000,57,0,0
KZ2026001691,2019-05-10,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,32.5,1203000,42,0,0
KZ2026001692,2020-12-26,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,14.4,1845000,50,0,0
KZ2026001693,2020-04-21,Almaty,KZT,Personal loan,Consumer credit,Male,Local,16.3,1096000,32,0,0
KZ2026001694,2019-09-11,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,15.0,733000,27,0,0
KZ2026001695,2020-07-17,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,24.0,1412000,36,0,0
KZ2026001696,2021-03-12,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,35.7,550000,18,0,0
KZ2026001697,2019-09-07,Almaty,KZT,Personal loan,Consumer credit,Male,Local,27.4,1947000,62,0,0
KZ2026001698,2019-08-05,Mangystau,KZT,Credit card,Consumer credit,Male,Local,14.0,283000,39,0,0
KZ2026001699,2020-08-25,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,28.5,1428000,47,0,0
KZ2026001700,2020-03-10,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,18.6,1447000,32,0,0
KZ2026001701,2020-08-17,Turkistan,USD,Personal loan,Consumer credit,Female,Local,19.4,8143000,20,0,0
KZ2026001702,2019-05-28,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,14.9,1277000,53,240,1
KZ2026001703,2021-04-03,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,22.4,666000,25,0,0
KZ2026001704,2019-01-16,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,18.4,2373000,41,0,0
KZ2026001705,2019-08-30,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,25.6,954000,42,0,0
KZ2026001706,2020-07-06,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,15.4,328000,38,0,0
KZ2026001707,2020-04-04,Nur-Sultan,KZT,Personal loan,Auto loan,Male,Local,9.4,3664000,28,0,0
KZ2026001708,2019-10-26,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,29.2,1412000,35,0,0
KZ2026001709,2021-05-12,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,33.0,598000,27,0,0
KZ2026001710,2019-11-01,Akmola,KZT,Personal loan,Consumer credit,Male,Local,28.0,1085000,46,0,0
KZ2026001711,2020-08-22,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,16.9,1129000,43,0,0
KZ2026001712,2019-12-27,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,16.1,1144000,37,0,0
KZ2026001713,2020-01-24,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,16.0,3427000,31,0,0
KZ2026001714,2020-11-17,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,31.3,394000,60,283,1
KZ2026001715,2019-11-09,Akmola,KZT,Personal loan,Consumer credit,Female,Local,14.4,6760000,23,0,0
KZ2026001716,2019-12-19,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,30.7,1167000,20,173,1
KZ2026001717,2020-11-21,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,28.2,1965000,36,0,0
KZ2026001718,2019-03-18,West Kazakhstan,KZT,Credit card,Consumer credit,Male,Local,41.2,385000,34,0,0
KZ2026001719,2020-01-17,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,33.0,277000,49,0,0
KZ2026001720,2019-09-04,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,28.1,489000,44,0,0
KZ2026001721,2020-03-01,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,9.7,769000,37,0,0
KZ2026001722,2020-05-23,Almaty,KZT,Credit card,Consumer credit,Male,Local,35.8,737000,43,0,0
KZ2026001723,2020-01-14,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,24.4,370000,42,0,0
KZ2026001724,2021-05-27,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,19.7,580000,60,0,0
KZ2026001725,2021-03-16,East Kazakhstan,KZT,Credit card,Auto loan,Female,Local,40.9,4308000,40,0,0
KZ2026001726,2019-05-07,Nur-Sultan,KZT,Personal loan,Auto loan,Female,Local,15.1,4948000,30,0,0
KZ2026001727,2020-07-21,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,17.7,1748000,39,0,0
KZ2026001728,2019-10-13,North Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,33.3,520000,18,0,0
KZ2026001729,2020-09-23,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,19.8,309000,37,0,0
KZ2026001730,2020-03-04,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,17.3,1897000,49,0,0
KZ2026001731,2021-04-22,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,11.9,4057000,44,0,0
KZ2026001732,2021-04-14,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,15.5,895000,40,0,0
KZ2026001733,2019-02-20,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,16.6,454000,44,0,0
KZ2026001734,2019-04-06,Almaty,KZT,Personal loan,Auto loan,Female,Local,19.9,3296000,49,0,0
KZ2026001735,2019-01-21,North Kazakhstan,KZT,Credit card,Consumer credit,Female,Local,23.0,470000,53,0,0
KZ2026001736,2020-12-01,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,6.1,984000,42,0,0
KZ2026001737,2019-07-21,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,24.8,3969000,34,0,0
KZ2026001738,2020-09-30,Almaty,KZT,Personal loan,Consumer credit,Male,Local,16.6,2634000,18,0,0
KZ2026001739,2019-10-21,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,22.5,1404000,48,0,0
KZ2026001740,2019-09-28,Mangystau,KZT,Personal loan,Consumer credit,Female,Local,35.1,228000,43,0,0
KZ2026001741,2020-06-17,Almaty,KZT,Personal loan,Auto loan,Female,Local,16.7,2929000,39,0,0
KZ2026001742,2020-11-14,Almaty,KZT,Personal loan,Consumer credit,Female,Local,36.5,753000,29,0,0
KZ2026001743,2020-05-15,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,22.4,636000,48,0,0
KZ2026001744,2020-05-22,Shymkent,KZT,Credit card,Consumer credit,Female,Local,39.3,404000,34,0,0
KZ2026001745,2020-10-12,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,17.7,1436000,37,0,0
KZ2026001746,2019-06-01,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,24.4,289000,36,0,0
KZ2026001747,2020-06-06,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,14.0,2378000,42,0,0
KZ2026001748,2019-09-10,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,15.4,1217000,24,0,0
KZ2026001749,2019-05-17,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,20.5,1626000,43,0,0
KZ2026001750,2019-10-17,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,10.4,2260000,29,0,0
KZ2026001751,2019-06-19,Karaganda,KZT,Credit card,Consumer credit,Female,Local,32.9,197000,29,0,0
KZ2026001752,2019-10-13,Almaty,KZT,Personal loan,Consumer credit,Female,Local,19.4,3499000,47,0,0
KZ2026001753,2019-01-21,Turkistan,KZT,Credit card,Consumer credit,Female,Local,33.3,315000,26,0,0
KZ2026001754,2020-10-21,Pavlodar,KZT,Credit card,Consumer credit,Male,Local,20.3,1088000,47,0,0
KZ2026001755,2019-11-04,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,29.4,561000,38,0,0
KZ2026001756,2020-08-06,West Kazakhstan,KZT,Credit card,Consumer credit,Female,Local,44.4,1029000,19,355,1
KZ2026001757,2020-10-23,Almaty,KZT,Personal loan,Consumer credit,Female,Local,36.5,557000,52,0,0
KZ2026001758,2020-12-24,Shymkent,USD,Personal loan,Consumer credit,Male,Local,33.0,15000000,40,0,0
KZ2026001759,2019-03-10,Turkistan,KZT,Personal loan,Auto loan,Male,Local,13.7,6435000,41,0,0
KZ2026001760,2020-03-27,Turkistan,KZT,Personal loan,Auto loan,Male,Local,19.1,3398000,48,0,0
KZ2026001761,2020-01-03,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,20.2,2204000,53,0,0
KZ2026001762,2019-11-06,Almaty,KZT,Credit card,Consumer credit,Female,Local,17.4,340000,39,157,1
KZ2026001763,2020-12-13,Almaty,KZT,Personal loan,Consumer credit,Male,Local,30.6,475000,44,0,0
KZ2026001764,2019-03-01,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,21.8,111000,41,0,0
KZ2026001765,2019-10-01,Almaty,KZT,Personal loan,Consumer credit,Female,Local,8.4,10112000,33,0,0
KZ2026001766,2020-12-02,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Foreigner,21.0,1277000,20,0,0
KZ2026001767,2019-12-15,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,24.1,98000,39,0,0
KZ2026001768,2019-03-08,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,22.8,1552000,52,0,0
KZ2026001769,2019-06-03,Almaty,KZT,Credit card,Consumer credit,Male,Local,42.0,587000,43,344,1
KZ2026001770,2019-09-24,Pavlodar,KZT,Personal loan,Consumer credit,Male,Local,11.4,653000,25,0,0
KZ2026001771,2019-08-08,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Foreigner,25.1,657000,49,0,0
KZ2026001772,2020-08-13,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,34.0,1180000,34,0,0
KZ2026001773,2019-06-01,Karaganda,KZT,Personal loan,Consumer credit,Female,Foreigner,18.6,3335000,18,0,0
KZ2026001774,2020-11-05,Turkistan,KZT,Credit card,Consumer credit,Female,Local,39.7,377000,48,198,1
KZ2026001775,2019-10-03,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,34.0,4162000,27,0,0
KZ2026001776,2019-03-02,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,35.5,3139000,57,0,0
KZ2026001777,2019-01-10,Kostanay,KZT,Personal loan,Consumer credit,Male,Local,8.0,988000,50,0,0
KZ2026001778,2020-06-20,Atyrau,KZT,Credit card,Consumer credit,Female,Local,35.8,108000,34,0,0
KZ2026001779,2020-10-10,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,25.2,990000,42,0,0
KZ2026001780,2019-05-02,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,22.0,1877000,64,0,0
KZ2026001781,2019-09-30,Almaty,KZT,Personal loan,Consumer credit,Male,Local,23.3,1263000,48,0,0
KZ2026001782,2020-10-30,Mangystau,EUR,Personal loan,Consumer credit,Female,Local,27.1,3626000,40,0,0
KZ2026001783,2021-02-05,Almaty,KZT,Personal loan,Consumer credit,Female,Local,30.5,1884000,69,0,0
KZ2026001784,2020-10-06,Almaty,KZT,Personal loan,Consumer credit,Male,Local,24.7,950000,38,0,0
KZ2026001785,2020-06-29,Almaty,USD,Personal loan,Auto loan,Female,Local,26.1,9047000,43,0,0
KZ2026001786,2020-10-22,Pavlodar,KZT,Credit card,Consumer credit,Female,Local,19.0,114000,27,0,0
KZ2026001787,2019-09-20,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,20.1,1816000,19,0,0
KZ2026001788,2019-02-26,Kostanay,KZT,Credit card,Consumer credit,Male,Local,31.1,1383000,34,0,0
KZ2026001789,2020-05-13,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,35.0,442000,37,0,0
KZ2026001790,2020-05-08,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,17.7,2810000,41,0,0
KZ2026001791,2020-12-10,Kyzylorda,KZT,Personal loan,Auto loan,Male,Local,18.8,6665000,21,0,0
KZ2026001792,2019-08-01,Akmola,KZT,Personal loan,Consumer credit,Female,Local,10.1,342000,44,0,0
KZ2026001793,2021-02-24,Almaty,KZT,Personal loan,Consumer credit,Male,Local,32.1,2199000,28,0,0
KZ2026001794,2020-03-13,Kostanay,RUB,Personal loan,Auto loan,Female,Local,16.4,4943000,44,0,0
KZ2026001795,2020-01-26,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,20.3,910000,47,0,0
KZ2026001796,2021-05-23,Akmola,KZT,Personal loan,Consumer credit,Female,Local,41.3,3662000,33,0,0
KZ2026001797,2020-04-24,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,32.4,1091000,26,0,0
KZ2026001798,2019-03-21,Akmola,KZT,Credit card,Consumer credit,Male,Local,23.2,247000,54,0,0
KZ2026001799,2019-08-13,Zhambyl,KZT,Personal loan,Auto loan,Male,Local,15.5,3272000,47,0,0
KZ2026001800,2020-06-08,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,47.5,898000,39,0,0
KZ2026001801,2019-07-23,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,41.0,479000,53,0,0
KZ2026001802,2019-05-26,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,31.2,803000,38,0,0
KZ2026001803,2019-09-19,Almaty,KZT,Personal loan,Consumer credit,Male,Local,6.0,1326000,30,0,0
KZ2026001804,2020-03-26,Kostanay,KZT,Personal loan,Consumer credit,Female,Local,34.5,1692000,26,0,0
KZ2026001805,2019-03-23,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,16.5,3339000,36,0,0
KZ2026001806,2020-04-04,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,34.5,1473000,45,0,0
KZ2026001807,2020-10-04,Nur-Sultan,KZT,Personal loan,Consumer credit,Male,Local,16.4,802000,52,0,0
KZ2026001808,2020-02-07,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,27.6,508000,37,0,0
KZ2026001809,2020-09-04,Almaty Region,KZT,Credit card,Consumer credit,Female,Local,26.1,437000,50,0,0
KZ2026001810,2020-07-18,Nur-Sultan,KZT,Personal loan,Auto loan,Female,Local,13.9,3794000,35,0,0
KZ2026001811,2020-03-14,Almaty,KZT,Personal loan,Consumer credit,Male,Local,28.3,1117000,28,0,0
KZ2026001812,2021-05-10,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,10.7,1500000,23,0,0
KZ2026001813,2020-06-24,Kyzylorda,KZT,Personal loan,Consumer credit,Female,Local,43.8,1866000,31,0,0
KZ2026001814,2020-12-12,Almaty,RUB,Personal loan,Consumer credit,Female,Local,13.3,1759000,23,0,0
KZ2026001815,2020-07-19,Pavlodar,KZT,Personal loan,Consumer credit,Female,Local,13.3,607000,59,0,0
KZ2026001816,2021-04-26,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,28.6,713000,42,0,0
KZ2026001817,2020-01-16,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,34.0,2468000,36,0,0
KZ2026001818,2019-06-17,Atyrau,KZT,Personal loan,Consumer credit,Female,Local,20.0,837000,56,0,0
KZ2026001819,2019-06-10,East Kazakhstan,KZT,Credit card,Consumer credit,Male,Local,23.3,128000,23,0,0
KZ2026001820,2021-05-27,Karaganda,KZT,Personal loan,Consumer credit,Female,Local,13.9,3215000,35,0,0
KZ2026001821,2020-12-06,Turkistan,KZT,Personal loan,Auto loan,Female,Local,10.1,2618000,59,0,0
KZ2026001822,2019-09-27,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Foreigner,28.0,1236000,35,0,0
KZ2026001823,2020-01-31,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,26.3,1822000,64,0,0
KZ2026001824,2019-01-31,West Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,26.0,1203000,46,0,0
KZ2026001825,2021-04-21,Kyzylorda,KZT,Credit card,Consumer credit,Male,Local,38.6,55000,51,0,0
KZ2026001826,2020-01-21,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,18.8,1672000,52,0,0
KZ2026001827,2019-12-06,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,15.5,3705000,37,0,0
KZ2026001828,2019-08-06,East Kazakhstan,KZT,Personal loan,Consumer credit,Female,Local,23.8,2342000,32,0,0
KZ2026001829,2019-03-14,Turkistan,KZT,Personal loan,Consumer credit,Male,Local,23.2,197000,99,0,0
KZ2026001830,2020-11-03,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,24.0,7319000,26,0,0
KZ2026001831,2019-07-16,Atyrau,KZT,Credit card,Consumer credit,Male,Local,26.2,129000,36,0,0
KZ2026001832,2019-03-18,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,29.0,480000,37,0,0
KZ2026001833,2021-05-14,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,11.8,2332000,56,191,1
KZ2026001834,2020-04-28,Almaty,KZT,Personal loan,Consumer credit,Female,Local,18.5,1763000,44,0,0
KZ2026001835,2019-03-10,Almaty,KZT,Personal loan,Consumer credit,Female,Local,32.8,1285000,63,0,0
KZ2026001836,2019-09-13,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,12.8,740000,18,0,0
KZ2026001837,2020-05-03,Nur-Sultan,KZT,Personal loan,Consumer credit,Female,Local,31.6,3719000,24,0,0
KZ2026001838,2019-07-02,Almaty Region,KZT,Personal loan,Consumer credit,Male,Local,10.0,1161000,33,0,0
KZ2026001839,2021-05-24,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,9.1,317000,53,0,0
KZ2026001840,2021-02-12,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,8.7,3420000,36,0,0
KZ2026001841,2021-02-21,Nur-Sultan,KZT,Credit card,Consumer credit,Male,Local,32.2,413000,21,0,0
KZ2026001842,2020-03-31,Zhambyl,KZT,Personal loan,Consumer credit,Female,Local,28.8,3096000,34,0,0
KZ2026001843,2021-05-22,Almaty,KZT,Personal loan,Consumer credit,Female,Local,34.1,1952000,24,0,0
KZ2026001844,2019-10-15,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,32.6,9163000,22,0,0
KZ2026001845,2020-05-05,Almaty,KZT,Personal loan,Consumer credit,Female,Local,30.6,922000,59,256,1
KZ2026001846,2020-10-20,Karaganda,KZT,Personal loan,Auto loan,Male,Local,11.1,4029000,33,0,0
KZ2026001847,2020-03-22,Aktobe,KZT,Personal loan,Consumer credit,Female,Local,14.8,2213000,39,0,0
KZ2026001848,2021-01-23,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,29.9,927000,36,0,0
KZ2026001849,2019-04-02,Almaty Region,KZT,Personal loan,Consumer credit,Female,Local,35.1,2374000,34,0,0
KZ2026001850,2020-01-26,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,14.7,98000,28,0,0
KZ2026001851,2021-01-02,Almaty,KZT,Personal loan,Consumer credit,Male,Local,34.4,1128000,34,0,0
KZ2026001852,2019-06-10,Turkistan,KZT,Credit card,Consumer credit,Male,Local,16.0,324000,41,319,1
KZ2026001853,2019-12-06,East Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,26.3,1066000,53,0,0
KZ2026001854,2021-05-28,Kyzylorda,KZT,Personal loan,Consumer credit,Male,Local,22.2,569000,47,0,0
KZ2026001855,2020-06-25,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,20.5,2592000,24,0,0
KZ2026001856,2019-11-13,Shymkent,RUB,Personal loan,Consumer credit,Female,Local,23.0,1106000,48,0,0
KZ2026001857,2019-11-17,Almaty,KZT,Personal loan,Consumer credit,Female,Local,15.0,1163000,42,0,0
KZ2026001858,2019-07-01,Akmola,KZT,Personal loan,Consumer credit,Male,Local,26.5,1836000,30,0,0
KZ2026001859,2020-10-10,Almaty,KZT,Credit card,Consumer credit,Male,Local,31.3,1024000,39,0,0
KZ2026001860,2019-04-02,Almaty,KZT,Personal loan,Consumer credit,Female,Local,31.0,1416000,43,0,0
KZ2026001861,2019-07-03,West Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,36.6,2453000,38,0,0
KZ2026001862,2019-04-20,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,23.8,1357000,42,0,0
KZ2026001863,2020-10-27,Shymkent,KZT,Personal loan,Consumer credit,Male,Local,15.6,781000,28,0,0
KZ2026001864,2021-04-12,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,12.5,1064000,59,0,0
KZ2026001865,2019-03-18,Karaganda,KZT,Personal loan,Consumer credit,Male,Local,38.1,943000,18,0,0
KZ2026001866,2021-04-15,North Kazakhstan,KZT,Personal loan,Consumer credit,Male,Local,36.6,1945000,43,0,0
KZ2026001867,2021-03-20,Turkistan,KZT,Personal loan,Consumer credit,Female,Local,30.6,1314000,41,139,1
KZ2026001868,2020-03-24,Almaty,KZT,Personal loan,Consumer credit,Female,Local,23.6,611000,44,0,0
KZ2026001869,2019-02-02,Zhambyl,KZT,Personal loan,Consumer credit,Male,Local,30.1,994000,29,0,0
KZ2026001870,2020-09-03,Pavlodar,KZT,Personal loan,Auto loan,Female,Local,24.3,2013000,50,0,0
KZ2026001871,2020-04-08,Akmola,KZT,Personal loan,Consumer credit,Male,Local,17.2,1026000,36,0,0
KZ2026001872,2021-01-05,Atyrau,KZT,Personal loan,Consumer credit,Male,Local,23.0,1201000,24,0,0
KZ2026001873,2019-09-18,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,11.9,5582000,25,0,0
KZ2026001874,2020-05-07,Shymkent,KZT,Personal loan,Consumer credit,Female,Local,20.9,3775000,38,0,0
KZ2026001875,2021-02-26,Turkistan,KZT,Personal loan,Auto loan,Female,Local,25.6,2512000,19,0,0
KZ2026001876,2020-08-11,Mangystau,KZT,Personal loan,Consumer credit,Male,Local,32.3,1425000,57,0,0
KZ2026001877,2020-07-24,Akmola,KZT,Personal loan,Consumer credit,Male,Local,23.8,1446000,49,0,0
KZ2026001878,2021-05-03,Aktobe,KZT,Personal loan,Consumer credit,Male,Local,0.0,987000,57,0,0
